ACP6	0.5816241862097724
ADGRE2	0.13798220907429587
ANGPT2	0.2550633261132608
ANGPTL1	4.976918005852519
ANGPTL7	2.201666903381276
CANT1	0.07885191102840304
CD164	0.034549203096191174
CDH2	0.09791342025406384
CHRDL2	1.5412055480647942
CLMP	0.3070293049822112
CLSTN2	0.09868047825265137
CLUL1	2.619310982386111
CTSO	0.16785964036230647
FAM3C	0.37082728688111005
GAL	0.8089802743629382
IGFBPL1	1.6985859539189294
KLK10	0.6955408852435631
KYAT1	0.00909792246810431
LRIG1	1.415148559636249
LRP11	0.1909785534887778
MCFD2	0.0031814974675326902
METRNL	0.10076122016055176
NECTIN2	0.32441308166989924
NOMO1	0.15388470750932642
NPDC1	0.040654388391903024
NPTXR	0.401922018436687
NT-proBNP	0.15772609312686298
PILRB	0.021550886681126393
QDPR	0.4696674257404467
ROR1	0.33439211632542853
RTN4R	6.145150565982631
SDC4	0.3930016991350374
SEMA3F	0.10337253962218045
SERPINB6	0.16899887122578067
SERPINB8	0.582202233904645
SUMF2	0.14334583185927702
TINAGL1	1.0127201116816746
TXNDC5	0.0008683741627475345
TYMP	0.1604630880895987
TYRO3	0.6639055702591224
VCAN	0.14331875472774896
