ACP6	0.2334241005290982
ADGRE2	0.1317116931216935
ANGPT2	0.2601643386243384
ANGPTL1	0.1486325396825378
ANGPTL7	0.0421341798941803
CANT1	0.0966924867724872
CD164	0.1883800264550267
CDH2	0.0229844708994679
CHRDL2	0.0212537830687837
CLMP	0.1058261640211637
CLSTN2	0.3514217724867716
CLUL1	0.7881888888888859
CTSO	0.0857327248677244
FAM3C	0.5568889947089932
GAL	0.3404180952380953
IGFBPL1	0.0372824603174599
KLK10	0.3988780158730156
KYAT1	0.0745858465608471
LRIG1	0.3066312433862439
LRP11	0.1201338359788364
MCFD2	0.032794629629631
METRNL	0.2593996296296296
NECTIN2	0.2185296296296295
NOMO1	0.2165191534391546
NPDC1	0.0390028306878305
NPTXR	0.3285828835978837
NT-proBNP	0.2727359259259265
PILRB	0.2074561111111106
QDPR	0.0409008994708983
ROR1	0.0614683333333321
RTN4R	0.0794425661375655
SDC4	0.110415978835979
SEMA3F	0.1010824074074072
SERPINB6	0.0723509788359786
SERPINB8	0.5648437037037035
SUMF2	0.1131376455026456
TINAGL1	0.0394546560846564
TXNDC5	0.1589782010582006
TYMP	0.0541020105820098
TYRO3	0.1035881481481482
VCAN	0.096147671957671
