18	29
18	22
18	11
18	30
18	5
18	34
18	14
18	19
18	33
18	1
18	15
18	4
18	26
2	29
2	34
2	11
2	30
2	22
2	1
2	19
2	9
2	14
2	5
2	4
2	26
2	33
2	41
2	15
2	16
2	31
2	40
2	21
2	8
2	35
2	37
2	7
2	36
2	24
2	13
2	39
2	28
2	3
2	27
2	6
2	23
2	10
22	4
22	19
22	1
22	34
22	29
22	30
22	14
22	5
22	33
22	11
22	9
22	39
22	21
22	40
22	31
22	13
22	7
22	15
22	41
22	37
22	17
22	8
22	3
22	24
22	28
22	25
22	26
22	35
22	27
22	36
22	23
22	32
22	6
22	16
22	10
22	20
4	29
4	11
4	5
4	1
4	33
4	14
4	30
4	34
4	41
4	15
4	39
4	19
4	40
4	37
4	9
4	21
4	31
4	35
4	26
4	7
4	27
4	17
4	10
4	24
4	25
4	13
4	36
4	16
4	12
19	29
19	14
19	30
19	34
19	15
19	33
19	11
19	1
19	7
19	41
19	40
19	31
19	35
19	39
19	26
19	24
19	9
19	5
19	13
19	27
19	36
19	37
19	16
19	17
19	10
19	28
19	6
19	25
19	12
19	21
1	34
1	29
1	14
1	5
1	11
1	30
1	15
1	9
1	7
1	26
1	37
1	41
1	39
1	33
1	35
1	27
1	3
1	31
1	13
1	24
1	16
1	21
1	8
1	6
1	28
1	40
1	10
1	25
1	36
1	17
34	15
34	29
34	30
34	5
34	33
34	11
34	14
34	26
34	7
34	41
34	40
34	6
34	37
34	9
34	25
34	21
34	39
34	35
34	24
34	8
34	28
34	31
34	27
34	12
34	36
34	10
34	13
34	17
34	16
34	3
29	26
29	24
29	15
29	30
29	7
29	14
29	5
29	33
29	9
29	11
29	41
29	39
29	35
29	40
29	25
29	28
29	37
29	21
29	8
29	16
29	10
29	12
29	31
29	6
29	27
29	13
29	23
29	3
29	32
29	17
29	36
29	38
30	5
30	33
30	9
30	14
30	26
30	11
30	41
30	15
30	40
30	7
30	24
30	21
30	37
30	35
30	25
30	8
30	6
30	27
30	31
30	36
30	12
30	17
30	13
30	28
30	32
30	3
30	39
30	10
14	15
14	5
14	11
14	26
14	33
14	9
14	41
14	37
14	31
14	24
14	7
14	21
14	39
14	40
14	25
14	6
14	16
14	13
14	27
14	12
14	17
14	28
14	35
14	10
14	36
14	3
14	8
14	32
5	15
5	33
5	11
5	9
5	41
5	26
5	39
5	6
5	25
5	40
5	21
5	37
5	27
5	31
5	24
5	8
5	3
5	13
5	17
5	16
5	10
5	7
5	28
5	36
5	35
5	20
33	11
33	15
33	41
33	9
33	24
33	21
33	40
33	26
33	35
33	37
33	6
33	7
33	8
33	25
33	16
33	28
33	13
33	17
33	10
33	31
33	36
33	27
33	39
33	12
9	11
9	41
9	15
9	40
9	26
9	39
9	37
9	24
9	21
9	35
9	28
9	6
9	8
9	7
9	27
9	31
9	25
9	10
9	17
9	16
9	23
9	36
11	41
11	15
11	39
11	7
11	37
11	26
11	24
11	40
11	35
11	8
11	17
11	28
11	27
11	21
11	6
11	16
11	3
11	31
11	36
11	12
11	10
11	25
11	13
11	23
36	37
36	24
36	35
13	15
13	39
13	35
13	21
13	28
13	7
16	15
16	26
16	39
26	15
26	41
26	31
26	6
26	37
26	40
26	7
26	27
26	8
26	35
26	21
26	25
26	3
26	39
26	24
26	28
24	15
24	37
24	41
24	7
24	40
24	8
3	15
41	15
41	40
41	37
41	39
41	28
41	35
41	7
41	21
41	17
41	8
41	27
41	31
41	6
41	25
8	40
8	7
8	15
8	37
8	39
40	15
40	39
40	37
40	28
40	7
40	25
40	17
40	21
15	39
15	31
15	25
15	28
15	35
15	37
15	21
15	7
15	10
15	27
15	6
15	12
39	7
39	6
39	27
39	37
39	25
39	31
7	37
7	21
7	31
7	6
7	12
7	35
28	37
35	25
35	21
35	37
25	21
25	31
27	37
37	21
37	31
31	10
31	17
