18	29
18	34
18	14
18	30
18	11
18	22
18	1
18	19
18	33
18	5
18	2
18	4
18	39
2	22
2	29
2	11
2	1
2	19
2	33
2	34
2	5
2	15
2	30
2	4
2	41
2	14
2	9
2	7
2	26
2	35
2	25
2	21
2	37
2	8
2	13
2	31
2	17
2	39
2	3
2	16
2	28
2	24
2	40
2	10
2	36
22	19
22	34
22	15
22	29
22	14
22	5
22	33
22	11
22	9
22	39
22	4
22	21
22	37
22	41
22	24
22	8
22	28
22	30
22	40
22	26
22	1
22	35
22	6
22	31
22	27
22	25
22	7
22	17
22	12
22	10
22	13
22	16
22	36
22	32
22	3
22	20
4	29
4	14
4	5
4	34
4	30
4	15
4	33
4	11
4	40
4	1
4	19
4	26
4	7
4	6
4	9
4	35
4	37
4	31
4	24
4	41
4	39
4	16
4	8
4	28
4	21
4	13
4	25
4	12
4	27
19	29
19	30
19	11
19	34
19	33
19	5
19	1
19	9
19	26
19	15
19	14
19	7
19	39
19	40
19	8
19	24
19	25
19	17
19	10
19	6
19	28
19	37
19	31
19	21
19	16
19	41
19	35
19	12
19	36
19	13
1	34
1	29
1	30
1	14
1	11
1	15
1	7
1	9
1	37
1	26
1	5
1	33
1	39
1	21
1	35
1	8
1	41
1	6
1	28
1	25
1	17
1	27
1	36
1	24
1	16
1	40
1	3
1	13
1	31
1	10
34	29
34	5
34	14
34	30
34	26
34	15
34	33
34	9
34	37
34	7
34	41
34	8
34	39
34	13
34	10
34	24
34	21
34	17
34	28
34	16
34	35
34	27
34	11
34	25
34	6
34	31
34	3
34	12
34	40
34	36
29	26
29	41
29	15
29	30
29	7
29	14
29	5
29	33
29	9
29	11
29	35
29	24
29	21
29	6
29	10
29	27
29	28
29	39
29	8
29	36
29	40
29	13
29	25
29	17
29	31
29	32
29	38
29	3
29	12
29	37
29	20
29	23
30	14
30	5
30	9
30	11
30	40
30	33
30	37
30	15
30	26
30	39
30	13
30	7
30	31
30	28
30	21
30	8
30	6
30	25
30	35
30	17
30	24
30	41
30	3
30	10
30	16
30	27
30	23
30	36
14	5
14	11
14	9
14	33
14	39
14	37
14	41
14	7
14	15
14	31
14	13
14	26
14	35
14	10
14	25
14	17
14	40
14	8
14	6
14	24
14	16
14	21
14	36
14	28
14	3
14	27
14	32
14	23
5	15
5	9
5	11
5	26
5	37
5	33
5	24
5	21
5	8
5	40
5	31
5	41
5	25
5	6
5	28
5	35
5	7
5	12
5	27
5	17
5	16
5	39
5	13
5	3
5	32
5	36
33	11
33	15
33	26
33	40
33	7
33	25
33	35
33	9
33	37
33	24
33	8
33	21
33	39
33	36
33	31
33	13
33	10
33	16
33	41
33	28
33	12
33	6
33	27
33	17
9	11
9	26
9	15
9	37
9	39
9	24
9	35
9	25
9	6
9	7
9	40
9	17
9	8
9	27
9	41
9	12
9	36
9	31
9	16
9	10
9	3
9	13
11	15
11	7
11	41
11	26
11	24
11	35
11	37
11	21
11	39
11	28
11	16
11	13
11	40
11	8
11	10
11	31
11	36
11	6
11	12
11	17
11	25
11	3
11	23
11	27
36	26
36	24
36	39
36	35
13	15
13	41
13	26
13	37
13	7
16	15
16	41
16	7
26	15
26	37
26	7
26	40
26	39
26	27
26	41
26	24
26	35
26	31
26	17
26	21
26	8
26	25
26	6
26	10
24	15
24	37
24	40
24	28
24	39
24	21
3	7
41	35
41	39
41	21
41	27
41	17
41	7
41	40
41	28
41	25
41	15
41	8
41	37
41	10
8	15
8	37
8	31
8	6
40	37
40	15
40	25
40	35
40	21
40	7
40	10
40	31
40	39
15	37
15	7
15	39
15	31
15	21
15	25
15	27
15	28
15	35
15	17
15	6
15	12
15	23
15	10
39	7
39	31
39	27
39	21
39	37
39	35
7	37
7	27
7	28
7	35
7	31
7	6
6	27
28	37
28	25
35	37
35	21
25	21
25	31
27	37
37	31
37	21
21	31
