18	29
18	22
18	30
18	34
18	11
18	5
18	33
18	37
18	9
18	14
18	15
18	4
18	12
2	22
2	29
2	5
2	11
2	1
2	15
2	30
2	19
2	9
2	14
2	4
2	26
2	34
2	35
2	33
2	41
2	39
2	31
2	24
2	28
2	37
2	13
2	27
2	8
2	12
2	25
2	40
2	36
2	7
2	16
2	17
2	6
2	21
22	19
22	1
22	26
22	34
22	15
22	29
22	30
22	14
22	5
22	33
22	9
22	11
22	39
22	7
22	41
22	4
22	28
22	31
22	35
22	37
22	27
22	8
22	17
22	25
22	24
22	21
22	36
22	40
22	13
22	16
22	10
22	6
22	3
22	23
22	12
22	32
4	29
4	5
4	1
4	33
4	30
4	34
4	26
4	15
4	19
4	11
4	7
4	41
4	9
4	39
4	14
4	25
4	35
4	37
4	31
4	8
4	40
4	21
4	24
4	10
4	13
4	20
4	6
4	17
4	36
19	29
19	30
19	5
19	11
19	14
19	34
19	33
19	1
19	15
19	9
19	37
19	21
19	7
19	25
19	26
19	40
19	35
19	24
19	13
19	39
19	41
19	31
19	10
19	28
19	6
19	8
19	16
19	17
19	36
19	3
19	27
1	29
1	14
1	5
1	11
1	41
1	30
1	34
1	33
1	15
1	9
1	26
1	39
1	31
1	24
1	35
1	37
1	40
1	28
1	27
1	21
1	13
1	25
1	6
1	7
1	3
1	32
1	17
1	36
1	10
1	16
1	12
34	30
34	14
34	5
34	11
34	29
34	41
34	9
34	7
34	33
34	37
34	15
34	31
34	26
34	16
34	24
34	8
34	40
34	28
34	35
34	25
34	13
34	39
34	6
34	10
34	12
34	23
34	17
34	27
34	36
34	21
29	26
29	41
29	40
29	15
29	39
29	30
29	7
29	14
29	5
29	33
29	9
29	11
29	21
29	24
29	27
29	37
29	8
29	35
29	25
29	6
29	10
29	17
29	36
29	3
29	16
29	28
29	31
29	13
29	20
29	12
29	23
29	38
30	15
30	14
30	5
30	9
30	11
30	33
30	7
30	26
30	40
30	24
30	39
30	37
30	8
30	10
30	27
30	28
30	21
30	35
30	16
30	31
30	41
30	13
30	3
30	25
30	12
30	6
30	17
30	36
14	5
14	11
14	33
14	9
14	7
14	26
14	41
14	21
14	39
14	31
14	15
14	35
14	37
14	40
14	13
14	12
14	28
14	10
14	24
14	25
14	8
14	17
14	6
14	16
14	36
14	27
14	3
14	23
5	15
5	33
5	9
5	11
5	26
5	41
5	7
5	37
5	21
5	40
5	31
5	28
5	17
5	8
5	36
5	35
5	6
5	25
5	13
5	16
5	24
5	12
5	3
5	27
5	39
5	32
33	11
33	15
33	9
33	25
33	27
33	40
33	39
33	24
33	21
33	28
33	37
33	7
33	26
33	41
33	17
33	6
33	10
33	16
33	31
33	13
33	35
33	3
33	8
33	36
9	11
9	15
9	26
9	37
9	39
9	40
9	13
9	8
9	28
9	25
9	24
9	41
9	7
9	17
9	16
9	10
9	6
9	35
9	27
9	31
9	21
11	15
11	35
11	7
11	26
11	39
11	8
11	31
11	37
11	24
11	13
11	41
11	16
11	6
11	28
11	27
11	21
11	17
11	10
11	40
11	23
11	12
11	25
11	36
11	3
36	13
36	40
36	15
36	25
13	15
13	40
13	7
13	26
16	7
16	41
16	26
26	39
26	21
26	27
26	8
26	15
26	24
26	7
26	17
26	31
26	37
26	6
26	35
26	40
26	28
26	41
26	10
24	15
24	41
24	40
24	39
24	21
24	31
24	7
3	15
3	41
41	15
41	7
41	39
41	25
41	6
41	28
41	27
41	31
41	8
41	21
41	10
41	37
8	25
8	31
8	15
8	40
8	37
40	39
40	15
40	21
40	7
40	37
40	27
40	35
15	39
15	7
15	31
15	28
15	35
15	6
15	27
15	17
15	32
15	25
15	21
15	37
39	31
39	7
39	25
39	21
39	28
39	35
39	37
39	10
7	37
7	21
7	35
7	28
7	27
7	25
6	31
28	37
35	21
35	31
35	25
35	37
27	37
37	21
37	31
37	10
