18	29
18	19
18	5
18	33
18	22
18	11
18	15
18	4
18	9
18	34
18	30
18	26
18	35
2	34
2	29
2	14
2	5
2	22
2	11
2	26
2	19
2	4
2	33
2	30
2	15
2	9
2	35
2	37
2	39
2	40
2	41
2	1
2	21
2	36
2	13
2	6
2	28
2	16
2	7
2	25
2	8
2	17
2	10
2	27
2	12
2	31
22	4
22	19
22	1
22	34
22	29
22	30
22	5
22	33
22	9
22	11
22	15
22	39
22	21
22	28
22	7
22	31
22	16
22	10
22	6
22	41
22	35
22	27
22	13
22	40
22	14
22	25
22	37
22	12
22	24
22	26
22	8
22	17
22	36
22	3
22	23
22	20
4	29
4	11
4	1
4	9
4	5
4	34
4	19
4	33
4	15
4	30
4	14
4	41
4	21
4	39
4	37
4	35
4	40
4	26
4	8
4	7
4	28
4	31
4	27
4	25
4	24
4	10
4	17
4	13
4	3
19	29
19	14
19	11
19	30
19	15
19	34
19	5
19	9
19	33
19	26
19	1
19	41
19	39
19	37
19	7
19	35
19	17
19	6
19	40
19	10
19	27
19	31
19	21
19	24
19	28
19	16
19	36
19	25
19	13
19	8
1	29
1	30
1	14
1	33
1	11
1	9
1	15
1	26
1	39
1	34
1	40
1	7
1	37
1	31
1	41
1	8
1	5
1	24
1	28
1	13
1	27
1	21
1	36
1	3
1	17
1	12
1	25
1	35
1	6
1	16
1	20
34	29
34	30
34	11
34	5
34	9
34	39
34	15
34	41
34	31
34	33
34	14
34	36
34	26
34	25
34	40
34	21
34	27
34	16
34	7
34	35
34	6
34	10
34	24
34	28
34	17
34	8
34	13
34	37
34	3
34	12
29	26
29	41
29	15
29	30
29	14
29	27
29	5
29	33
29	9
29	11
29	39
29	25
29	37
29	8
29	40
29	35
29	17
29	21
29	24
29	3
29	13
29	31
29	28
29	16
29	12
29	6
29	36
29	7
29	10
29	38
29	23
29	32
30	15
30	14
30	11
30	5
30	26
30	41
30	40
30	9
30	33
30	37
30	24
30	39
30	21
30	28
30	8
30	31
30	6
30	25
30	7
30	35
30	27
30	3
30	12
30	13
30	36
30	10
30	17
30	16
14	26
14	5
14	33
14	11
14	15
14	7
14	21
14	39
14	9
14	37
14	17
14	13
14	40
14	35
14	41
14	27
14	10
14	8
14	6
14	16
14	3
14	36
14	24
14	28
14	31
14	25
14	12
14	23
14	32
5	33
5	11
5	9
5	15
5	41
5	26
5	40
5	39
5	21
5	31
5	8
5	37
5	35
5	7
5	24
5	10
5	17
5	16
5	25
5	3
5	28
5	32
5	6
5	13
5	27
5	36
33	11
33	15
33	41
33	26
33	31
33	9
33	35
33	40
33	37
33	6
33	10
33	8
33	24
33	7
33	16
33	13
33	17
33	27
33	39
33	25
33	3
33	28
33	21
33	36
9	11
9	15
9	21
9	41
9	35
9	7
9	37
9	31
9	13
9	39
9	27
9	24
9	25
9	28
9	17
9	3
9	40
9	26
9	23
9	6
9	10
11	15
11	40
11	7
11	41
11	35
11	37
11	31
11	8
11	21
11	26
11	28
11	24
11	39
11	27
11	13
11	17
11	25
11	32
11	10
11	6
11	3
11	12
11	23
11	36
36	15
36	26
36	7
36	40
36	35
13	15
13	41
13	35
13	26
13	37
16	15
16	39
16	41
16	37
16	7
26	15
26	40
26	21
26	31
26	39
26	41
26	7
26	27
26	37
26	10
26	12
26	6
26	28
26	24
26	35
24	15
24	41
24	40
24	7
24	31
24	25
24	39
24	8
41	7
41	40
41	35
41	15
41	21
41	39
41	37
41	6
41	25
41	28
41	31
41	27
8	15
8	37
8	28
8	31
8	7
8	39
40	15
40	39
40	7
40	31
40	25
40	21
40	35
40	27
15	37
15	39
15	21
15	7
15	31
15	27
15	6
15	10
15	28
15	12
15	25
15	17
39	21
39	31
39	37
39	7
39	25
39	6
7	37
7	21
7	35
7	31
7	25
6	21
28	35
35	37
25	37
27	21
37	21
37	10
37	31
37	17
