ADA	0.09042714895532901
ADAM15	1.169961884116112
ADGRB3	0.4158385586096831
AMIGO2	2.1639302347118927
APLP1	1.743861114001276
Alpha-2-MRAP	4.231485000027672
BAMBI	0.052207442182526466
BCAN	0.9454436811785719
BMP-4	2.5041499164571404
CA14	1.01626418447617
CADM3	1.9712192374637565
CD200	2.1986612168188575
CD302	0.010646515560813112
CD38	0.10229463261617766
CD83	1.3007317053101681
CDH15	1.0971923925546387
CDH6	0.4960303244682337
CFC1	0.569140624372411
CLSTN1	0.5409000023780022
CLSTN3	2.765256545622872
CNTN5	0.13814567386818885
CNTNAP2	2.65037269557442
CPM	1.2398231791113894
CRH	0.00604663566945351
CTSS	0.4206011428079387
CXADR	2.4167953631906722
DCBLD2	0.7105803806891818
DDR1	0.27854713009918897
DNER	0.9740089194999739
DPP10	1.521559513514029
DPP6	0.36298152570166964
DRAXIN	0.8769127116198807
EDA2R	0.021550886681126393
EFNA4	3.101772333589118
EGFL7	0.014053889717009018
ENTPD6	0.3016183381890296
EPHA10	1.3825598676039517
EPHB6	3.0813553602917136
FAM19A5	1.908107275675047
FGFR2	1.1111263397164155
FLRT2	0.08989285309711152
GALNT2	0.2624891969386152
GDF-8	1.1654817063947966
GDNFR-alpha-3	3.0624626186587105
GFR-alpha-1	0.11179995047763744
GFRA2	2.8021336078403185
HS6ST1	0.29668911690336125
IGSF3	0.12336806805950704
IL-12B	1.282675733742303
IL12	2.073882712822487
IL17RB	0.13762028830317644
ISLR2	2.5047089619972644
JAM-B	1.552726025847048
KIRREL2	0.4517181958492005
LAYN	0.2067448835087806
LIF-R	1.4974913016933333
LRRN1	2.3184140897758754
LTBP3	0.7246625955233799
MANF	0.0448717284166136
MATN3	0.0994732174814317
MDGA1	0.35950581961629124
N2DL-2	0.09408164242673311
NAAA	1.5042596274032196
NBL1	0.05179982998020093
NPPC	0.21212020055658234
NRP2	0.15765267731465699
NTRK2	3.4519789206676648
NTRK3	4.606227298439343
NUCB2	2.2818752261498783
NXPH1	1.5948965987016066
PCDH17	3.6413471566914173
PD-L1	0.09314020109471384
PDGF-R-alpha	0.7761925737971606
PLXDC1	3.1924381888079125
PLXNA4	3.429770768827718
PLXNB1	0.7942522644814332
PLXNB3	1.5565442099636322
PODXL2	0.5779502979068897
PRTG	1.2255193492376573
PVR	0.8606235167711542
RGMA	0.7391846087017222
RGMB	2.1155375461823143
ROBO2	2.2789563417565444
SCARA5	4.017983963827208
SCARB2	1.0094418698443202
SCARF2	0.011808236936077113
SEZ6L2	0.31517988183814305
SIGLEC1	0.052244125160365654
SKR3	0.5737100532039914
SLITRK2	0.07586420567456593
SMOC1	0.570589242807356
SMOC2	0.04930033032956305
SMPD1	0.3031111632703917
SORCS2	0.7672407251353665
SPOCK1	1.1275884416245439
TGF-alpha	0.05548894540669183
TN-R	0.014402451450566803
TNFRSF13C	0.34277921156927554
TNFRSF21	1.1114864018212536
TWEAK	0.3325858433310172
UNC5C	0.5781573339636104
VEGFA	0.46097851181906485
VWC2	0.0025557708296279884
gal-8	0.7803180427871791
uPA	0.3029951813573729
