22	26	0.58445084
23	26	0.58445084
24	26	0.58445084
17	27	0.5550896
21	27	0.5550896
26	27	0.5550896
27	28	0.54419434
19	28	0.54419434
28	29	0.50731254
18	29	0.50731254
20	29	0.50731254
5	30	1.0177792
7	30	1.0177792
30	31	0.5088896
6	31	0.5088896
31	32	0.4759055
1	32	0.4759055
32	33	0.3263352
2	33	0.3263352
3	33	0.3263352
4	33	0.3263352
8	33	0.3263352
10	34	0.9903645
11	34	0.9903645
34	35	0.9583508
12	35	0.9583508
35	36	0.8547267
15	36	0.8547267
36	37	0.42396948
13	37	0.42396948
37	38	0.3179771
14	38	0.3179771
38	39	0.30445462
9	39	0.30445462
16	39	0.30445462
25	40	0.19296232
33	40	0.19296232
39	41	0.1902988
40	41	0.1902988
29	42	0.17439646
41	42	0.17439646
